Protocol timestamp, Sensor Distance0, Sensor Distance2
     18.813500,    0.34677, -12.74756
     18.814000,    0.35728, -12.71253
     18.814500,    0.36545, -12.67050
     18.815000,    0.37051, -12.62769
     18.815500,    0.37324, -12.58954
     18.816000,    0.37363, -12.54673
     18.816500,    0.37090, -12.50081
     18.817000,    0.36584, -12.45333
     18.817500,    0.35845, -12.39806
     18.818000,    0.34833, -12.34824
     18.818500,    0.33587, -12.30076
     18.819000,    0.32070, -12.25095
     18.819500,    0.30318, -12.20346
     18.820000,    0.28333, -12.16221
     18.820500,    0.26076, -12.11706
     18.821000,    0.23585, -12.07192
     18.821500,    0.20861, -12.02988
     18.822000,    0.17942, -11.98785
     18.822500,    0.14750, -11.94270
     18.823000,    0.11287, -11.89678
     18.823500,    0.07628, -11.85319
     18.824000,    0.03736, -11.80415
     18.824500,   -0.00389, -11.75200
     18.825000,   -0.04787, -11.70607
     18.825500,   -0.09380, -11.64302
     18.826000,   -0.14206, -11.59009
     18.826500,   -0.19304, -11.52393
     18.827000,   -0.24636, -11.45933
     18.827500,   -0.30163, -11.39550
     18.828000,   -0.35962, -11.32933
     18.828500,   -0.41994, -11.26706
     18.829000,   -0.48260, -11.19467
     18.829500,   -0.54760, -11.12695
     18.830000,   -0.61532, -11.05223
     18.830500,   -0.68498, -10.97984
     18.831000,   -0.75659, -10.90433
     18.831500,   -0.83093, -10.83039
     18.832000,   -0.90760, -10.75488
     18.832500,   -0.98622, -10.68172
     18.833000,   -1.06717, -10.60543
     18.833500,   -1.15007, -10.52915
     18.834000,   -1.23530, -10.45443
     18.834500,   -1.32248, -10.37503
     18.835000,   -1.41161, -10.29953
     18.835500,   -1.50307, -10.21857
     18.836000,   -1.59609, -10.14307
     18.836500,   -1.69105, -10.06679
     18.837000,   -1.78835,  -9.98973
     18.837500,   -1.88720,  -9.91267
     18.838000,   -1.98800,  -9.83483
     18.838500,   -2.09075,  -9.75855
     18.839000,   -2.19544,  -9.68149
     18.839500,   -2.30169,  -9.60209
     18.840000,   -2.40989,  -9.52425
     18.840500,   -2.52003,  -9.44408
     18.841000,   -2.63173,  -9.36624
     18.841500,   -2.74499,  -9.28840
     18.842000,   -2.86019,  -9.20978
     18.842500,   -2.97695,  -9.13194
     18.843000,   -3.09526,  -9.05255
     18.843500,   -3.21513,  -8.97782
     18.844000,   -3.33617,  -8.89843
     18.844500,   -3.45877,  -8.82059
     18.845000,   -3.58292,  -8.74197
     18.845500,   -3.70863,  -8.66180
     18.846000,   -3.83512,  -8.58552
     18.846500,   -3.96316,  -8.50456
     18.847000,   -4.09277,  -8.42517
     18.847500,   -4.22315,  -8.34499
     18.848000,   -4.35508,  -8.26093
     18.848500,   -4.48780,  -8.17998
     18.849000,   -4.62168,  -8.09824
     18.849500,   -4.75673,  -8.01729
     18.850000,   -4.89295,  -7.93790
     18.850500,   -5.02995,  -7.85694
     18.851000,   -5.16811,  -7.77521
     18.851500,   -5.30705,  -7.69504
     18.852000,   -5.44677,  -7.61720
     18.852500,   -5.58766,  -7.53703
     18.853000,   -5.72933,  -7.45919
     18.853500,   -5.87177,  -7.37979
     18.854000,   -6.01461,  -7.30040
     18.854500,   -6.15861,  -7.22022
     18.855000,   -6.30300,  -7.14705
     18.855500,   -6.44817,  -7.06766
     18.856000,   -6.59412,  -6.99683
     18.856500,   -6.74084,  -6.92210
     18.857000,   -6.88796,  -6.85049
     18.857500,   -7.03585,  -6.77576
     18.858000,   -7.18375,  -6.70337
     18.858500,   -7.33242,  -6.62787
     18.859000,   -7.48148,  -6.55626
     18.859500,   -7.63054,  -6.48075
     18.860000,   -7.77960,  -6.41148
     18.860500,   -7.92905,  -6.33909
     18.861000,   -8.07889,  -6.27059
     18.861500,   -8.22834,  -6.19742
     18.862000,   -8.37818,  -6.13048
     18.862500,   -8.52763,  -6.05887
     18.863000,   -8.67747,  -5.99115
     18.863500,   -8.82731,  -5.92031
     18.864000,   -8.97676,  -5.85182
     18.864500,   -9.12621,  -5.77709
     18.865000,   -9.27527,  -5.71404
     18.865500,   -9.42434,  -5.64710
     18.866000,   -9.57340,  -5.58249
     18.866500,   -9.72168,  -5.52178
     18.867000,   -9.86957,  -5.45951
     18.867500,  -10.01747,  -5.39724
     18.868000,  -10.16458,  -5.34041
     18.868500,  -10.31131,  -5.27892
     18.869000,  -10.45726,  -5.22521
     18.869500,  -10.60282,  -5.16761
     18.870000,  -10.74760,  -5.11390
     18.870500,  -10.89160,  -5.06175
     18.871000,  -11.03482,  -5.00726
     18.871500,  -11.17727,  -4.95589
     18.872000,  -11.31893,  -4.90452
     18.872500,  -11.45982,  -4.85314
     18.873000,  -11.59954,  -4.80099
     18.873500,  -11.73810,  -4.75195
     18.874000,  -11.87587,  -4.70291
     18.874500,  -12.01287,  -4.65076
     18.875000,  -12.14870,  -4.60172
     18.875500,  -12.28336,  -4.55502
     18.876000,  -12.41685,  -4.50910
     18.876500,  -12.54957,  -4.46317
     18.877000,  -12.68072,  -4.42114
     18.877500,  -12.81033,  -4.37755
     18.878000,  -12.93876,  -4.33785
     18.878500,  -13.06603,  -4.30049
     18.879000,  -13.19174,  -4.25768
     18.879500,  -13.31589,  -4.21876
     18.880000,  -13.43848,  -4.18217
     18.880500,  -13.55991,  -4.14715
     18.881000,  -13.67940,  -4.11212
     18.881500,  -13.79771,  -4.07943
     18.882000,  -13.91408,  -4.05063
     18.882500,  -14.02928,  -4.02338
     18.883000,  -14.14254,  -3.99925
     18.883500,  -14.25424,  -3.97434
     18.884000,  -14.36399,  -3.95333
     18.884500,  -14.47257,  -3.93231
     18.885000,  -14.57882,  -3.91207
     18.885500,  -14.68352,  -3.89495
     18.886000,  -14.78665,  -3.87860
     18.886500,  -14.88745,  -3.86303
     18.887000,  -14.98670,  -3.84902
     18.887500,  -15.08361,  -3.83579
     18.888000,  -15.17857,  -3.82256
     18.888500,  -15.27159,  -3.81166
     18.889000,  -15.36227,  -3.80388
     18.889500,  -15.45101,  -3.79843
     18.890000,  -15.53780,  -3.79142
     18.890500,  -15.62225,  -3.78442
     18.891000,  -15.70437,  -3.77819
     18.891500,  -15.78455,  -3.77819
     18.892000,  -15.86277,  -3.77819
     18.892500,  -15.93867,  -3.77819
     18.893000,  -16.01223,  -3.77819
     18.893500,  -16.08345,  -3.78130
     18.894000,  -16.15272,  -3.78675
     18.894500,  -16.21928,  -3.79376
     18.895000,  -16.28388,  -3.80232
     18.895500,  -16.34576,  -3.81088
     18.896000,  -16.40570,  -3.82178
     18.896500,  -16.46291,  -3.83268
     18.897000,  -16.51779,  -3.84591
     18.897500,  -16.57033,  -3.86148
     18.898000,  -16.62015,  -3.87549
     18.898500,  -16.66802,  -3.89106
     18.899000,  -16.71316,  -3.90896
     18.899500,  -16.75598,  -3.92764
     18.900000,  -16.79645,  -3.95021
     18.900500,  -16.83459,  -3.97123
     18.901000,  -16.87001,  -3.99614
     18.901500,  -16.90309,  -4.02260
     18.902000,  -16.93345,  -4.05063
     18.902500,  -16.96147,  -4.07553
     18.903000,  -16.98716,  -4.10200
     18.903500,  -17.00973,  -4.12769
     18.904000,  -17.02997,  -4.15960
     18.904500,  -17.04787,  -4.18996
     18.905000,  -17.06305,  -4.22498
     18.905500,  -17.07589,  -4.26079
     18.906000,  -17.08601,  -4.29815
     18.906500,  -17.09341,  -4.33629
     18.907000,  -17.09847,  -4.37132
     18.907500,  -17.10080,  -4.40713
     18.908000,  -17.10080,  -4.45072
     18.908500,  -17.09808,  -4.49664
     18.909000,  -17.09302,  -4.53790
     18.909500,  -17.08562,  -4.58771
     18.910000,  -17.07550,  -4.63753
     18.910500,  -17.06344,  -4.68579
     18.911000,  -17.04865,  -4.73872
     18.911500,  -17.03152,  -4.78698
     18.912000,  -17.01168,  -4.84069
     18.912500,  -16.98988,  -4.89128
     18.913000,  -16.96575,  -4.94188
     18.913500,  -16.93890,  -4.99559
     18.914000,  -16.90971,  -5.05008
     18.914500,  -16.87818,  -5.10301
     18.915000,  -16.84393,  -5.15983
     18.915500,  -16.80735,  -5.21509
     18.916000,  -16.76843,  -5.27192
     18.916500,  -16.72679,  -5.32874
     18.917000,  -16.68281,  -5.38634
     18.917500,  -16.63610,  -5.44161
     18.918000,  -16.58707,  -5.49921
     18.918500,  -16.53530,  -5.55836
     18.919000,  -16.48120,  -5.61363
     18.919500,  -16.42516,  -5.67746
     18.920000,  -16.36639,  -5.73428
     18.920500,  -16.30529,  -5.80044
     18.921000,  -16.24185,  -5.86038
     18.921500,  -16.17569,  -5.92576
     18.922000,  -16.10797,  -5.99115
     18.922500,  -16.03752,  -6.05498
     18.923000,  -15.96474,  -6.12503
     18.923500,  -15.89002,  -6.19197
     18.924000,  -15.81335,  -6.26358
     18.924500,  -15.73473,  -6.33520
     18.925000,  -15.65378,  -6.40914
     18.925500,  -15.57088,  -6.48231
     18.926000,  -15.48642,  -6.55704
     18.926500,  -15.39963,  -6.62943
     18.927000,  -15.31051,  -6.70259
     18.927500,  -15.21983,  -6.77265
     18.928000,  -15.12681,  -6.84737
     18.928500,  -15.03185,  -6.91899
     18.929000,  -14.93494,  -6.99293
     18.929500,  -14.83608,  -7.06688
     18.930000,  -14.73528,  -7.14628
     18.930500,  -14.63214,  -7.21944
     18.931000,  -14.52745,  -7.29962
     18.931500,  -14.42081,  -7.37201
     18.932000,  -14.31223,  -7.44985
     18.932500,  -14.20208,  -7.52457
     18.933000,  -14.09038,  -7.60085
     18.933500,  -13.97674,  -7.67558
     18.934000,  -13.86154,  -7.75420
     18.934500,  -13.74517,  -7.83204
     18.935000,  -13.62685,  -7.91377
     18.935500,  -13.50737,  -7.99472
     18.936000,  -13.38633,  -8.07489
     18.936500,  -13.26374,  -8.15740
     18.937000,  -13.13997,  -8.23446
     18.937500,  -13.01504,  -8.31464
     18.938000,  -12.88855,  -8.39325
     18.938500,  -12.76090,  -8.47187
     18.939000,  -12.63168,  -8.55204
     18.939500,  -12.50169,  -8.63066
     18.940000,  -12.37054,  -8.71006
     18.940500,  -12.23782,  -8.78868
     18.941000,  -12.10433,  -8.86885
     18.941500,  -11.96967,  -8.94824
     18.942000,  -11.83423,  -9.02920
     18.942500,  -11.69723,  -9.11015
     18.943000,  -11.55984,  -9.19032
     18.943500,  -11.42090,  -9.27439
     18.944000,  -11.28118,  -9.35456
     18.944500,  -11.14068,  -9.43162
     18.945000,  -10.99902,  -9.50946
     18.945500,  -10.85657,  -9.58185
     18.946000,  -10.71296,  -9.65736
     18.946500,  -10.56896,  -9.73208
     18.947000,  -10.42379,  -9.80836
     18.947500,  -10.27862,  -9.88465
     18.948000,  -10.13228,  -9.96560
     18.948500,   -9.98555, -10.04032
     18.949000,   -9.83883, -10.11972
     18.949500,   -9.69132, -10.19289
     18.950000,   -9.54343, -10.26917
     18.950500,   -9.39515, -10.34000
     18.951000,   -9.24647, -10.41395
     18.951500,   -9.09780, -10.48556
     18.952000,   -8.94874, -10.56029
     18.952500,   -8.79968, -10.63190
     18.953000,   -8.65023, -10.70429
     18.953500,   -8.50078, -10.76967
     18.954000,   -8.35133, -10.83817
     18.954500,   -8.20188, -10.90200
     18.955000,   -8.05204, -10.97517
     18.955500,   -7.90259, -11.04367
     18.956000,   -7.75314, -11.12150
     18.956500,   -7.60369, -11.18533
     18.957000,   -7.45462, -11.25617
     18.957500,   -7.30517, -11.31610
     18.958000,   -7.15611, -11.38226
     18.958500,   -7.00744, -11.44298
     18.959000,   -6.85916, -11.51070
     18.959500,   -6.71126, -11.57375
     18.960000,   -6.56415, -11.64302
     18.960500,   -6.41742, -11.70218
     18.961000,   -6.27109, -11.76290
     18.961500,   -6.12553, -11.81505
     18.962000,   -5.98075, -11.86564
     18.962500,   -5.83636, -11.91624
     18.963000,   -5.69313, -11.96061
     18.963500,   -5.55030, -12.01432
     18.964000,   -5.40824, -12.06413
     18.964500,   -5.26735, -12.11239
     18.965000,   -5.12685, -12.16532
     18.965500,   -4.98752, -12.21358
     18.966000,   -4.84897, -12.26340
     18.966500,   -4.71158, -12.31322
     18.967000,   -4.57498, -12.35681
     18.967500,   -4.43954, -12.40040
     18.968000,   -4.30527, -12.44321
     18.968500,   -4.17216, -12.48057
     18.969000,   -4.04022, -12.51793
     18.969500,   -3.90984, -12.55919
     18.970000,   -3.78063, -12.59966
     18.970500,   -3.65259, -12.64092
     18.971000,   -3.52610, -12.68139
     18.971500,   -3.40117, -12.71954
     18.972000,   -3.27740, -12.75145
     18.972500,   -3.15559, -12.78570
     18.973000,   -3.03494, -12.81995
     18.973500,   -2.91623, -12.85108
     18.974000,   -2.79908, -12.87988
     18.974500,   -2.68349, -12.90713
     18.975000,   -2.56985, -12.93359
     18.975500,   -2.45815, -12.96006
     18.976000,   -2.34801, -12.98419
     18.976500,   -2.23981, -13.00443
     18.977000,   -2.13356, -13.02544
     18.977500,   -2.02926, -13.04412
     18.978000,   -1.92651, -13.06203
     18.978500,   -1.82610, -13.07993
     18.979000,   -1.72763, -13.09472
     18.979500,   -1.63111, -13.10639
     18.980000,   -1.53615, -13.11729
     18.980500,   -1.44352, -13.12741
     18.981000,   -1.35284, -13.13597
     18.981500,   -1.26410, -13.14298
     18.982000,   -1.17770, -13.14843
     18.982500,   -1.09325, -13.14843
     18.983000,   -1.01074, -13.14843
     18.983500,   -0.93056, -13.14843
     18.984000,   -0.85234, -13.14843
     18.984500,   -0.77644, -13.14376
     18.985000,   -0.70288, -13.13909
     18.985500,   -0.63166, -13.13675
     18.986000,   -0.56277, -13.13442
     18.986500,   -0.49622, -13.13052
     18.987000,   -0.43201, -13.12585
     18.987500,   -0.37012, -13.11963
     18.988000,   -0.31058, -13.11029
     18.988500,   -0.25337, -13.10017
     18.989000,   -0.19888, -13.08849
     18.989500,   -0.14673, -13.07526
     18.990000,   -0.09691, -13.06047
     18.990500,   -0.04943, -13.04568
     18.991000,   -0.00467, -13.02856
     18.991500,    0.03775, -13.00832
     18.992000,    0.07784, -12.98652
     18.992500,    0.11520, -12.96395
     18.993000,    0.15023, -12.93904
     18.993500,    0.18292, -12.91335
     18.994000,    0.21289, -12.88767
     18.994500,    0.24013, -12.86276
     18.995000,    0.26504, -12.83085
     18.995500,    0.28723, -12.79737
     18.996000,    0.30707, -12.76624
     18.996500,    0.32420, -12.73822
     18.997000,    0.33860, -12.70708
     18.997500,    0.35066, -12.66894
     18.998000,    0.36000, -12.62924
     18.998500,    0.36701, -12.59266
     18.999000,    0.37129, -12.54907
     18.999500,    0.37285, -12.50548
     19.000000,    0.37207, -12.46422
     19.000500,    0.36857, -12.41752
     19.001000,    0.36234, -12.36926
     19.001500,    0.35378, -12.32178
     19.002000,    0.34288, -12.28130
     19.002500,    0.32926, -12.22448
     19.003000,    0.31330, -12.17233
     19.003500,    0.29462, -12.13030
     19.004000,    0.27399, -12.08593
     19.004500,    0.25064, -12.04000
     19.005000,    0.22495, -12.00342
     19.005500,    0.19654, -11.96061
     19.006000,    0.16619, -11.91390
     19.006500,    0.13310, -11.87498
     19.007000,    0.09769, -11.82828
     19.007500,    0.05994, -11.77924
     19.008000,    0.01985, -11.73487
     19.008500,   -0.02257, -11.68350
     19.009000,   -0.06733, -11.62590
     19.009500,   -0.11481, -11.57531
     19.010000,   -0.16424, -11.50992
     19.010500,   -0.21639, -11.45232
     19.011000,   -0.27088, -11.38382
     19.011500,   -0.32770, -11.31532
     19.012000,   -0.38686, -11.24527
     19.012500,   -0.44835, -11.17599
     19.013000,   -0.51218, -11.10827
     19.013500,   -0.57873, -11.03277
     19.014000,   -0.64723, -10.96427
     19.014500,   -0.71806, -10.88799
     19.015000,   -0.79123, -10.81949
     19.015500,   -0.86635, -10.74321
     19.016000,   -0.94418, -10.67160
     19.016500,   -1.02358, -10.59687
     19.017000,   -1.10570, -10.52137
     19.017500,   -1.18977, -10.44898
     19.018000,   -1.27578, -10.37192
     19.018500,   -1.36374, -10.29797
     19.019000,   -1.45403, -10.21780
     19.019500,   -1.54588, -10.14151
     19.020000,   -1.64006, -10.06523
     19.020500,   -1.73581,  -9.98739
     19.021000,   -1.83388,  -9.91189
     19.021500,   -1.93352,  -9.83405
     19.022000,   -2.03549,  -9.75855
     19.022500,   -2.13901,  -9.68149
     19.023000,   -2.24448,  -9.60365
     19.023500,   -2.35151,  -9.52425
     19.024000,   -2.46087,  -9.44486
     19.024500,   -2.57141,  -9.36857
     19.025000,   -2.68427,  -9.28996
     19.025500,   -2.79831,  -9.21134
     19.026000,   -2.91429,  -9.13272
     19.026500,   -3.03182,  -9.05255
     19.027000,   -3.15092,  -8.97938
     19.027500,   -3.27118,  -8.90154
     19.028000,   -3.39338,  -8.82370
     19.028500,   -3.51676,  -8.74431
     19.029000,   -3.64130,  -8.66491
     19.029500,   -3.76740,  -8.58863
     19.030000,   -3.89505,  -8.50846
     19.030500,   -4.02349,  -8.43062
     19.031000,   -4.15348,  -8.34966
     19.031500,   -4.28464,  -8.26638
     19.032000,   -4.41658,  -8.18620
     19.032500,   -4.55007,  -8.10447
     19.033000,   -4.68473,  -8.02508
     19.033500,   -4.82017,  -7.94646
     19.034000,   -4.95639,  -7.86551
     19.034500,   -5.09416,  -7.78533
     19.035000,   -5.23233,  -7.70672
     19.035500,   -5.37166,  -7.62732
     19.036000,   -5.51177,  -7.54792
     19.036500,   -5.65266,  -7.47086
     19.037000,   -5.79432,  -7.39225
     19.037500,   -5.93716,  -7.31441
     19.038000,   -6.08038,  -7.23735
     19.038500,   -6.22399,  -7.16107
     19.039000,   -6.36877,  -7.08245
     19.039500,   -6.51394,  -7.01239
     19.040000,   -6.65989,  -6.93533
     19.040500,   -6.80662,  -6.86450
     19.041000,   -6.95373,  -6.79055
     19.041500,   -7.10124,  -6.71972
     19.042000,   -7.24913,  -6.64422
     19.042500,   -7.39780,  -6.57338
     19.043000,   -7.54647,  -6.49866
     19.043500,   -7.69515,  -6.42938
     19.044000,   -7.84421,  -6.35621
     19.044500,   -7.99366,  -6.28694
     19.045000,   -8.14272,  -6.21532
     19.045500,   -8.29217,  -6.14605
     19.046000,   -8.44162,  -6.07444
     19.046500,   -8.59107,  -6.00749
     19.047000,   -8.74052,  -5.93900
     19.047500,   -8.88997,  -5.86816
     19.048000,   -9.03942,  -5.79889
     19.048500,   -9.18848,  -5.73194
