Channel_1:, DAQ-Start-Time: 2022-11-15 10:58:42.122, Controller name: ILD1420, Controller serial number: 18040046, Controller option: 001, Controller article number: 4120213, Measurement range: 25.000 mm, Measurement rate: 0.500 kHz, Controller software version: 001.028, Controller hardware revision: 01, Controller build ID: , Build time stamp: , Boot loader version: 001.006, User level: 1, Default user: 1, Echo: 0, Display unit: 0: mm, Trigger mode: 0: none, Trigger moment: 0: input, Trigger count: 1, Multi function input mode: 0: none, Multi function input level: 0: high, Target mode: 0: standard, Laser power: 0: full, Region of interest start: 0, Region of interest end: 511, Average type: 1: moving, Moving average count: 64, Master value set: 0: off, Master value: 0.000 mm, Data out interface: 1: RS422, Resampling count: 1, Resampling RS422 output: 1: on, Resampling analog output: 1: on, Hold last valid value: -1: show all error values, Error output1: 1: on, Error level output1: 0 NPN, Key function: 2: Teach, Analog scale mode: 0: standard, Current settings names: Standard, Available settings names: , Preset names: Standard, Multi-Surface, Light Penetration, Initial settings name: , Distance1 RS422 output: 1: on, Shutter time RS422 output: 0: off, Measurement value counter RS422 output: 0: off, Timestamp high word RS422 output: 0: off, Timestamp low word RS422 output: 0: off, Intensity RS422 output: 0: off, State RS422 output: 0: off, Distance uncalibrated RS422 output: 0: off, , 
Channel_2:, not available, 
     30.312000,  -11.64702,  -2.11400
     30.312500,  -11.76261,  -2.03149
     30.313000,  -11.87821,  -1.95131
     30.313500,  -11.99263,  -1.86569
     30.314000,  -12.10627,  -1.78707
     30.314500,  -12.21953,  -1.70145
     30.315000,  -12.33201,  -1.62128
     30.315500,  -12.44370,  -1.54266
     30.316000,  -12.55424,  -1.46404
     30.316500,  -12.66438,  -1.39399
     30.317000,  -12.77335,  -1.32315
     30.317500,  -12.88155,  -1.25933
     30.318000,  -12.98858,  -1.19783
     30.318500,  -13.09522,  -1.13712
     30.319000,  -13.20069,  -1.07796
     30.319500,  -13.30538,  -1.02114
     30.320000,  -13.40891,  -0.96509
     30.320500,  -13.51165,  -0.91139
     30.321000,  -13.61323,  -0.86235
     30.321500,  -13.71364,  -0.80942
     30.322000,  -13.81328,  -0.76427
     30.322500,  -13.91174,  -0.71368
     30.323000,  -14.00904,  -0.66230
     30.323500,  -14.10517,  -0.61560
     30.324000,  -14.20053,  -0.56578
     30.324500,  -14.29432,  -0.51674
     30.325000,  -14.38695,  -0.47315
     30.325500,  -14.47841,  -0.42489
     30.326000,  -14.56870,  -0.37897
     30.326500,  -14.65744,  -0.33616
     30.327000,  -14.74540,  -0.29179
     30.327500,  -14.83180,  -0.25131
     30.328000,  -14.91664,  -0.21084
     30.328500,  -15.00032,  -0.17114
     30.329000,  -15.08283,  -0.13611
     30.329500,  -15.16339,  -0.10031
     30.330000,  -15.24318,  -0.06683
     30.330500,  -15.32141,  -0.03648
     30.331000,  -15.39808,  -0.00923
     30.331500,  -15.47358,   0.01567
     30.332000,  -15.54753,   0.03825
     30.332500,  -15.61992,   0.05926
     30.333000,  -15.69114,   0.07717
     30.333500,  -15.76081,   0.09274
     30.334000,  -15.82930,   0.10752
     30.334500,  -15.89625,   0.12076
     30.335000,  -15.96163,   0.13010
     30.335500,  -16.02546,   0.13788
     30.336000,  -16.08773,   0.14489
     30.336500,  -16.14883,   0.14956
     30.337000,  -16.20838,   0.14956
     30.337500,  -16.26637,   0.14956
     30.338000,  -16.32280,   0.14956
     30.338500,  -16.37768,   0.14956
     30.339000,  -16.43100,   0.14644
     30.339500,  -16.48276,   0.14100
     30.340000,  -16.53258,   0.13477
     30.340500,  -16.58123,   0.12543
     30.341000,  -16.62793,   0.11453
     30.341500,  -16.67269,   0.10052
     30.342000,  -16.71628,   0.08573
     30.342500,  -16.75792,   0.06938
     30.343000,  -16.79762,   0.05070
     30.343500,  -16.83615,   0.03202
     30.344000,  -16.87234,   0.01100
     30.344500,  -16.90737,  -0.01235
     30.345000,  -16.94045,  -0.03726
     30.345500,  -16.97159,  -0.06372
     30.346000,  -17.00117,  -0.09330
     30.346500,  -17.02919,  -0.12677
     30.347000,  -17.05527,  -0.16102
     30.347500,  -17.07940,  -0.19683
     30.348000,  -17.10197,  -0.23574
     30.348500,  -17.12260,  -0.27778
     30.349000,  -17.14167,  -0.32137
     30.349500,  -17.15879,  -0.36651
     30.350000,  -17.17436,  -0.41400
     30.350500,  -17.18798,  -0.46381
     30.351000,  -17.19966,  -0.51285
     30.351500,  -17.20978,  -0.56189
     30.352000,  -17.21795,  -0.61482
     30.352500,  -17.22418,  -0.66931
     30.353000,  -17.22885,  -0.71912
     30.353500,  -17.23157,  -0.77595
     30.354000,  -17.23274,  -0.83355
     30.354500,  -17.23157,  -0.88648
     30.355000,  -17.22924,  -0.94719
     30.355500,  -17.22495,  -1.00090
     30.356000,  -17.21873,  -1.06006
     30.356500,  -17.21094,  -1.11688
     30.357000,  -17.20121,  -1.16670
     30.357500,  -17.18954,  -1.22585
     30.358000,  -17.17669,  -1.27801
     30.358500,  -17.16152,  -1.33950
     30.359000,  -17.14478,  -1.39866
     30.359500,  -17.12649,  -1.46171
     30.360000,  -17.10625,  -1.53020
     30.360500,  -17.08446,  -1.59637
     30.361000,  -17.06110,  -1.66487
     30.361500,  -17.03542,  -1.73492
     30.362000,  -17.00856,  -1.80887
     30.362500,  -16.97976,  -1.88826
     30.363000,  -16.94940,  -1.96844
     30.363500,  -16.91710,  -2.05484
     30.364000,  -16.88324,  -2.14357
     30.364500,  -16.84744,  -2.22842
     30.365000,  -16.81007,  -2.31793
     30.365500,  -16.77115,  -2.40589
     30.366000,  -16.73029,  -2.49385
     30.366500,  -16.68787,  -2.58336
     30.367000,  -16.64350,  -2.67288
     30.367500,  -16.59757,  -2.76473
     30.368000,  -16.54970,  -2.86203
     30.368500,  -16.50027,  -2.95621
     30.369000,  -16.44929,  -3.05429
     30.369500,  -16.39636,  -3.15626
     30.370000,  -16.34187,  -3.25589
     30.370500,  -16.28622,  -3.35475
     30.371000,  -16.22862,  -3.45749
     30.371500,  -16.16946,  -3.55713
     30.372000,  -16.10875,  -3.65365
     30.372500,  -16.04647,  -3.75328
     30.373000,  -15.98304,  -3.85058
     30.373500,  -15.91804,  -3.94866
     30.374000,  -15.85149,  -4.04751
     30.374500,  -15.78338,  -4.15415
     30.375000,  -15.71371,  -4.25690
     30.375500,  -15.64288,  -4.35498
     30.376000,  -15.57088,  -4.45461
     30.376500,  -15.49693,  -4.56047
     30.377000,  -15.42182,  -4.66088
     30.377500,  -15.34554,  -4.76596
     30.378000,  -15.26770,  -4.87260
     30.378500,  -15.18830,  -4.98236
     30.379000,  -15.10735,  -5.09678
     30.379500,  -15.02562,  -5.20887
     30.380000,  -14.94194,  -5.31940
     30.380500,  -14.85710,  -5.43226
     30.381000,  -14.77109,  -5.55058
     30.381500,  -14.68391,  -5.66656
     30.382000,  -14.59517,  -5.78098
     30.382500,  -14.50527,  -5.89541
     30.383000,  -14.41419,  -6.01139
     30.383500,  -14.32157,  -6.12581
     30.384000,  -14.22816,  -6.23945
     30.384500,  -14.13320,  -6.35154
     30.385000,  -14.03745,  -6.46674
     30.385500,  -13.94016,  -6.58739
     30.386000,  -13.84208,  -6.70493
     30.386500,  -13.74283,  -6.82169
     30.387000,  -13.64281,  -6.93845
     30.387500,  -13.54123,  -7.05598
     30.388000,  -13.43926,  -7.17663
     30.388500,  -13.33574,  -7.29573
     30.389000,  -13.23182,  -7.41482
     30.389500,  -13.12635,  -7.53547
     30.390000,  -13.02049,  -7.65612
     30.390500,  -12.91346,  -7.77911
     30.391000,  -12.80527,  -7.90053
     30.391500,  -12.69668,  -8.02508
     30.392000,  -12.58693,  -8.15040
     30.392500,  -12.47601,  -8.27260
     30.393000,  -12.36431,  -8.39403
     30.393500,  -12.25222,  -8.51546
     30.394000,  -12.13897,  -8.63689
     30.394500,  -12.02532,  -8.75754
     30.395000,  -11.91051,  -8.87741
     30.395500,  -11.79531,  -9.00040
     30.396000,  -11.67933,  -9.12183
     30.396500,  -11.56296,  -9.24248
     30.397000,  -11.44581,  -9.36313
     30.397500,  -11.32788,  -9.48455
     30.398000,  -11.20996,  -9.60443
     30.398500,  -11.09125,  -9.72585
     30.399000,  -10.97216,  -9.84806
     30.399500,  -10.85229,  -9.96949
     30.400000,  -10.73242, -10.09248
     30.400500,  -10.61177, -10.21313
     30.401000,  -10.49112, -10.33300
     30.401500,  -10.36969, -10.45131
     30.402000,  -10.24787, -10.56963
     30.402500,  -10.12566, -10.69106
     30.403000,  -10.00307, -10.81248
     30.403500,   -9.88008, -10.93313
     30.404000,   -9.75710, -11.04989
     30.404500,   -9.63372, -11.16354
     30.405000,   -9.50957, -11.28030
     30.405500,   -9.38581, -11.39550
     30.406000,   -9.26126, -11.50992
     30.406500,   -9.13672, -11.62279
     30.407000,   -9.01218, -11.73332
     30.407500,   -8.88725, -11.84618
     30.408000,   -8.76232, -11.95827
     30.408500,   -8.63739, -12.06802
     30.409000,   -8.51207, -12.17389
     30.409500,   -8.38674, -12.27741
     30.410000,   -8.26142, -12.37782
     30.410500,   -8.13610, -12.47979
     30.411000,   -8.01117, -12.58176
     30.411500,   -7.88624, -12.68451
     30.412000,   -7.76092, -12.78492
     30.412500,   -7.63638, -12.88767
     30.413000,   -7.51184, -12.98652
     30.413500,   -7.38729, -13.08927
     30.414000,   -7.26275, -13.19280
     30.414500,   -7.13899, -13.29632
     30.415000,   -7.01522, -13.41074
     30.415500,   -6.89146, -13.52672
     30.416000,   -6.76848, -13.63492
     30.416500,   -6.64549, -13.73611
     30.417000,   -6.52289, -13.83341
     30.417500,   -6.40069, -13.93149
     30.418000,   -6.27887, -14.02956
     30.418500,   -6.15705, -14.12531
     30.419000,   -6.03601, -14.21404
     30.419500,   -5.91575, -14.30356
     30.420000,   -5.79549, -14.39229
     30.420500,   -5.67562, -14.47791
     30.421000,   -5.55652, -14.55965
     30.421500,   -5.43782, -14.64293
     30.422000,   -5.31951, -14.72311
     30.422500,   -5.20197, -14.80562
     30.423000,   -5.08521, -14.89046
     30.423500,   -4.96923, -14.97453
     30.424000,   -4.85364, -15.06015
     30.424500,   -4.73883, -15.14577
     30.425000,   -4.62518, -15.22050
     30.425500,   -4.51193, -15.29911
     30.426000,   -4.39945, -15.37540
     30.426500,   -4.28775, -15.45168
     30.427000,   -4.17683, -15.53107
     30.427500,   -4.06669, -15.60502
     30.428000,   -3.95733, -15.67274
     30.428500,   -3.84913, -15.74046
     30.429000,   -3.74171, -15.79728
     30.429500,   -3.63507, -15.85800
     30.430000,   -3.52960, -15.90859
     30.430500,   -3.42491, -15.96308
     30.431000,   -3.32099, -16.02068
     30.431500,   -3.21864, -16.07205
     30.432000,   -3.11667, -16.13355
     30.432500,   -3.01625, -16.19348
     30.433000,   -2.91662, -16.25031
     30.433500,   -2.81854, -16.31335
     30.434000,   -2.72125, -16.36628
     30.434500,   -2.62511, -16.41999
     30.435000,   -2.53054, -16.47137
     30.435500,   -2.43674, -16.51963
     30.436000,   -2.34412, -16.56477
     30.436500,   -2.25304, -16.60836
     30.437000,   -2.16314, -16.65195
     30.437500,   -2.07402, -16.69243
     30.438000,   -1.98684, -16.73057
     30.438500,   -1.90043, -16.76638
     30.439000,   -1.81559, -16.80140
     30.439500,   -1.73191, -16.83721
     30.440000,   -1.64940, -16.86290
     30.440500,   -1.56845, -16.88781
     30.441000,   -1.48867, -16.91194
     30.441500,   -1.41044, -16.93840
     30.442000,   -1.33377, -16.95864
     30.442500,   -1.25826, -16.97654
     30.443000,   -1.18432, -16.99211
     30.443500,   -1.11154, -17.00846
     30.444000,   -1.04032, -17.02402
     30.444500,   -0.97104, -17.03726
     30.445000,   -0.90254, -17.04660
     30.445500,   -0.83599, -17.05594
     30.446000,   -0.77099, -17.06450
     30.446500,   -0.70755, -17.07150
     30.447000,   -0.64567, -17.07773
     30.447500,   -0.58496, -17.08240
     30.448000,   -0.52619, -17.08240
     30.448500,   -0.46937, -17.08240
     30.449000,   -0.41371, -17.08240
     30.449500,   -0.36000, -17.08240
     30.450000,   -0.30785, -17.07929
     30.450500,   -0.25726, -17.07306
     30.451000,   -0.20822, -17.06450
     30.451500,   -0.16113, -17.05516
     30.452000,   -0.11559, -17.04582
     30.452500,   -0.07161, -17.03570
     30.453000,   -0.02958, -17.02324
     30.453500,    0.01090, -17.00923
     30.454000,    0.04943, -16.99522
     30.454500,    0.08679, -16.97654
     30.455000,    0.12182, -16.95708
     30.455500,    0.15568, -16.93762
     30.456000,    0.18759, -16.91661
     30.456500,    0.21795, -16.89559
     30.457000,    0.24675, -16.87535
     30.457500,    0.27321, -16.84966
     30.458000,    0.29851, -16.82320
     30.458500,    0.32186, -16.79518
     30.459000,    0.34327, -16.76871
     30.459500,    0.36351, -16.73368
     30.460000,    0.38141, -16.69710
     30.460500,    0.39776, -16.66363
     30.461000,    0.41255, -16.61926
     30.461500,    0.42539, -16.58034
     30.462000,    0.43668, -16.53675
     30.462500,    0.44602, -16.48694
     30.463000,    0.45341, -16.44335
     30.463500,    0.45925, -16.39353
     30.464000,    0.46353, -16.34138
     30.464500,    0.46587, -16.29156
     30.465000,    0.46625, -16.23785
     30.465500,    0.46509, -16.18103
     30.466000,    0.46236, -16.12187
     30.466500,    0.45769, -16.05649
     30.467000,    0.45108, -15.99344
     30.467500,    0.44290, -15.92416
     30.468000,    0.43278, -15.85878
     30.468500,    0.42111, -15.79650
     30.469000,    0.40749, -15.72956
     30.469500,    0.39192, -15.66340
     30.470000,    0.37518, -15.59724
     30.470500,    0.35611, -15.52640
     30.471000,    0.33549, -15.45868
     30.471500,    0.31291, -15.38941
     30.472000,    0.28878, -15.31857
     30.472500,    0.26271, -15.24930
     30.473000,    0.23507, -15.17691
     30.473500,    0.20549, -15.10607
     30.474000,    0.17436, -15.03368
     30.474500,    0.14128, -14.95351
     30.475000,    0.10664, -14.88034
     30.475500,    0.07005, -14.79939
     30.476000,    0.03152, -14.71299
     30.476500,   -0.00817, -14.62192
     30.477000,   -0.04982, -14.52306
     30.477500,   -0.09341, -14.42654
     30.478000,   -0.13816, -14.33002
     30.478500,   -0.18487, -14.23895
     30.479000,   -0.23313, -14.14788
     30.479500,   -0.28333, -14.05836
     30.480000,   -0.33471, -13.96496
     30.480500,   -0.38803, -13.87466
     30.481000,   -0.44290, -13.77970
     30.481500,   -0.49895, -13.68629
     30.482000,   -0.55694, -13.60923
     30.482500,   -0.61648, -13.52439
     30.483000,   -0.67720, -13.43020
     30.483500,   -0.73986, -13.34147
     30.484000,   -0.80369, -13.25740
     30.484500,   -0.86907, -13.16555
     30.485000,   -0.93601, -13.06436
     30.485500,   -1.00451, -12.96395
     30.486000,   -1.07457, -12.86198
     30.486500,   -1.14579, -12.75378
     30.487000,   -1.21857, -12.63781
     30.487500,   -1.29290, -12.51715
     30.488000,   -1.36841, -12.39806
     30.488500,   -1.44586, -12.27741
     30.489000,   -1.52447, -12.15987
     30.489500,   -1.60426, -12.03845
     30.490000,   -1.68599, -11.91857
     30.490500,   -1.76850, -11.79948
     30.491000,   -1.85295, -11.67961
     30.491500,   -1.93819, -11.56207
     30.492000,   -2.02498, -11.44687
     30.492500,   -2.11332, -11.33011
     30.493000,   -2.20284, -11.21180
     30.493500,   -2.29313, -11.09504
     30.494000,   -2.38537, -10.97828
     30.494500,   -2.47839, -10.86230
     30.495000,   -2.57257, -10.74476
     30.495500,   -2.66832, -10.62956
     30.496000,   -2.76484, -10.51358
     30.496500,   -2.86252, -10.39605
     30.497000,   -2.96177, -10.27851
     30.497500,   -3.06179, -10.15942
     30.498000,   -3.16298, -10.04110
     30.498500,   -3.26495,  -9.92279
     30.499000,   -3.36809,  -9.80447
     30.499500,   -3.47239,  -9.68694
     30.500000,   -3.57708,  -9.56784
     30.500500,   -3.68294,  -9.44797
     30.501000,   -3.78997,  -9.32732
     30.501500,   -3.89739,  -9.20589
     30.502000,   -4.00598,  -9.08446
     30.502500,   -4.11534,  -8.96303
     30.503000,   -4.22548,  -8.84238
     30.503500,   -4.33640,  -8.71862
     30.504000,   -4.44810,  -8.59797
     30.504500,   -4.56058,  -8.47654
     30.505000,   -4.67383,  -8.35511
     30.505500,   -4.78787,  -8.23524
     30.506000,   -4.90229,  -8.11381
     30.506500,   -5.01788,  -7.99316
     30.507000,   -5.13386,  -7.87173
     30.507500,   -5.25062,  -7.75108
     30.508000,   -5.36815,  -7.62965
     30.508500,   -5.48608,  -7.50823
     30.509000,   -5.60440,  -7.38835
     30.509500,   -5.72349,  -7.26848
     30.510000,   -5.84336,  -7.14861
     30.510500,   -5.96323,  -7.02796
     30.511000,   -6.08388,  -6.90575
     30.511500,   -6.20492,  -6.78510
     30.512000,   -6.32635,  -6.66679
     30.512500,   -6.44817,  -6.54847
     30.513000,   -6.57038,  -6.43016
     30.513500,   -6.69297,  -6.31418
     30.514000,   -6.81557,  -6.19820
     30.514500,   -6.93894,  -6.08378
     30.515000,   -7.06271,  -5.97013
     30.515500,   -7.18647,  -5.85804
     30.516000,   -7.31062,  -5.74051
     30.516500,   -7.43516,  -5.62608
     30.517000,   -7.55971,  -5.51010
     30.517500,   -7.68464,  -5.39335
     30.518000,   -7.80957,  -5.27737
     30.518500,   -7.93489,  -5.16761
     30.519000,   -8.06021,  -5.05630
     30.519500,   -8.18553,  -4.93954
     30.520000,   -8.31124,  -4.82357
     30.520500,   -8.43656,  -4.71381
     30.521000,   -8.56188,  -4.60562
     30.521500,   -8.68720,  -4.49820
     30.522000,   -8.81252,  -4.39156
     30.522500,   -8.93745,  -4.28492
     30.523000,   -9.06239,  -4.18295
     30.523500,   -9.18732,  -4.08410
     30.524000,   -9.31186,  -3.97746
     30.524500,   -9.43601,  -3.87704
     30.525000,   -9.56016,  -3.78208
     30.525500,   -9.68393,  -3.68167
     30.526000,   -9.80730,  -3.58593
     30.526500,   -9.93029,  -3.49408
     30.527000,  -10.05288,  -3.39911
     30.527500,  -10.17548,  -3.30649
     30.528000,  -10.29730,  -3.21230
     30.528500,  -10.41873,  -3.11734
     30.529000,  -10.53977,  -3.02004
     30.529500,  -10.66042,  -2.92741
     30.530000,  -10.78068,  -2.82933
     30.530500,  -10.90055,  -2.72814
     30.531000,  -11.01964,  -2.63474
     30.531500,  -11.13835,  -2.54133
     30.532000,  -11.25666,  -2.44637
     30.532500,  -11.37459,  -2.35763
     30.533000,  -11.49174,  -2.27045
     30.533500,  -11.60849,  -2.18483
     30.534000,  -11.72486,  -2.10388
     30.534500,  -11.84045,  -2.01981
     30.535000,  -11.95527,  -1.94197
     30.535500,  -12.06969,  -1.85635
     30.536000,  -12.18294,  -1.77695
     30.536500,  -12.29581,  -1.69289
     30.537000,  -12.40790,  -1.61271
     30.537500,  -12.51921,  -1.53643
     30.538000,  -12.62935,  -1.46093
     30.538500,  -12.73910,  -1.39321
     30.539000,  -12.84769,  -1.32704
     30.539500,  -12.95511,  -1.26322
     30.540000,  -13.06213,  -1.20250
     30.540500,  -13.16799,  -1.14335
     30.541000,  -13.27269,  -1.08574
     30.541500,  -13.37699,  -1.03204
     30.542000,  -13.47974,  -0.97911
     30.542500,  -13.58171,  -0.92540
     30.543000,  -13.68290,  -0.87791
     30.543500,  -13.78292,  -0.82421
     30.544000,  -13.88178,  -0.77906
     30.544500,  -13.97946,  -0.73002
     30.545000,  -14.07598,  -0.67865
     30.545500,  -14.17134,  -0.63350
     30.546000,  -14.26552,  -0.58446
     30.546500,  -14.35893,  -0.53620
     30.547000,  -14.45078,  -0.49339
     30.547500,  -14.54146,  -0.44669
     30.548000,  -14.63059,  -0.39921
     30.548500,  -14.71854,  -0.35795
     30.549000,  -14.80533,  -0.31358
     30.549500,  -14.89096,  -0.27311
     30.550000,  -14.97502,  -0.23263
     30.550500,  -15.05753,  -0.19449
     30.551000,  -15.13887,  -0.15791
     30.551500,  -15.21905,  -0.12599
     30.552000,  -15.29766,  -0.09330
     30.552500,  -15.37473,  -0.06450
     30.553000,  -15.45062,  -0.03726
     30.553500,  -15.52495,  -0.01390
     30.554000,  -15.59812,   0.00633
     30.554500,  -15.66973,   0.02424
     30.555000,  -15.74018,   0.04136
     30.555500,  -15.80868,   0.05693
     30.556000,  -15.87601,   0.07094
     30.556500,  -15.94178,   0.08106
     30.557000,  -16.00639,   0.09040
     30.557500,  -16.06905,   0.09818
     30.558000,  -16.13054,   0.10363
     30.558500,  -16.19048,   0.10363
     30.559000,  -16.24886,   0.10363
     30.559500,  -16.30568,   0.10363
     30.560000,  -16.36094,   0.10363
     30.560500,  -16.41465,   0.10363
     30.561000,  -16.46680,   0.09896
     30.561500,  -16.51740,   0.09274
     30.562000,  -16.56605,   0.08417
     30.562500,  -16.61314,   0.07328
     30.563000,  -16.65868,   0.06160
     30.563500,  -16.70266,   0.04759
     30.564000,  -16.74469,   0.03436
     30.564500,  -16.78516,   0.01567
     30.565000,  -16.82408,  -0.00378
     30.565500,  -16.86106,  -0.02480
     30.566000,  -16.89647,  -0.04737
     30.566500,  -16.92995,  -0.07150
     30.567000,  -16.96186,  -0.09797
     30.567500,  -16.99183,  -0.12833
     30.568000,  -17.02024,  -0.15946
     30.568500,  -17.04670,  -0.19215
     30.569000,  -17.07161,  -0.22796
     30.569500,  -17.09496,  -0.26610
     30.570000,  -17.11637,  -0.30658
     30.570500,  -17.13583,  -0.34783
