Protocoltimestamp,SensorDistance0,SensorDistance2
0.4805,12.23457,19.45788
0.481,12.23457,19.45788
0.4815,12.23457,19.45788
0.482,12.23457,19.45788
0.4825,12.23457,19.45788
0.483,12.23457,19.45788
0.4835,12.23457,19.45788
0.484,12.23457,19.45788
0.4845,12.23457,19.45788
0.485,12.23457,19.45788
0.4855,12.23457,19.45788
0.486,12.23457,19.45788
0.4865,12.23457,19.45788
0.487,12.23457,19.45788
0.4875,12.23457,19.45788
0.488,12.23457,19.45788
0.4885,12.23457,19.45788
0.489,12.23457,19.45788
0.4895,12.23457,19.45788
0.49,12.23457,19.45788
0.4905,12.23457,19.45788
0.491,12.23457,19.45788
0.4915,12.23457,19.45788
0.492,12.23457,19.45788
0.4925,12.23457,19.45788
0.493,12.23457,19.45788
0.4935,12.23457,19.45788
0.494,12.23457,19.45788
0.4945,12.23457,19.45788
0.495,12.23457,19.45788
0.4955,12.23457,19.45788
0.496,12.23457,19.45788
0.4965,12.23457,19.45788
0.497,12.23457,19.45788
0.4975,12.23457,19.45788
0.498,12.23457,19.45788
0.4985,12.23457,19.45788
0.499,12.23457,19.45788
0.4995,12.23457,19.45788
0.5,12.23457,19.45788
0.5005,12.23457,19.45788
0.501,12.23457,19.45788
0.5015,12.23457,19.45788
0.502,12.23457,19.45788
0.5025,12.23457,19.45788
0.503,12.23457,19.45788
0.5035,12.23457,19.45788
0.504,12.23457,19.45788
0.5045,12.23457,19.45788
0.505,12.23457,19.45788
0.5055,12.23457,19.45788
0.506,12.23457,19.45788
0.5065,12.23457,19.45788
0.507,12.23457,19.45788
0.5075,12.23457,19.45788
0.508,12.23457,19.45788
0.5085,12.23457,19.45788
0.509,12.23457,19.45788
0.5095,12.23457,19.45788
0.51,12.23457,19.45788
0.5105,12.23457,19.45788
0.511,12.23457,19.45788
0.5115,12.23457,19.45788
0.512,12.23457,19.45788
0.5125,12.23457,19.45788
0.513,12.23457,19.45788
0.5135,12.23457,19.45788
0.514,12.23457,19.45788
0.5145,12.23457,19.45788
0.515,12.23457,19.45788
0.5155,12.23457,19.45788
0.516,12.23457,19.45788
0.5165,12.23457,19.45788
0.517,12.23457,19.45788
0.5175,12.23457,19.45788
0.518,12.23457,19.45788
0.5185,12.23457,19.45788
0.519,12.23457,19.45788
0.5195,12.23457,19.45788
0.52,12.23457,19.45788
0.5205,12.23457,19.45788
0.521,12.23457,19.45788
0.5215,12.23457,19.45788
0.522,12.23457,19.45788
0.5225,12.23457,19.45788
0.523,12.23457,19.45788
0.5235,12.23457,19.45788
0.524,12.23457,19.45788
0.5245,12.23457,19.45788
0.525,12.23457,19.45788
0.5255,12.23457,19.45788
0.526,12.23457,19.45788
0.5265,12.23457,19.45788
0.527,12.23457,19.45788
0.5275,12.23457,19.45788
0.528,12.23457,19.45788
0.5285,12.23457,19.45788
0.529,12.23457,19.45788
0.5295,12.23457,19.45788
0.53,12.23457,19.45788
0.5305,12.23457,19.45788
0.531,12.23457,19.45788
0.5315,12.23457,19.45788
0.532,12.23457,19.45788
0.5325,12.23457,19.45788
0.533,12.23457,19.45788
0.5335,12.23457,19.45788
0.534,12.23457,19.45788
0.5345,12.23457,19.45788
0.535,12.23457,19.45788
0.5355,12.23457,19.45788
0.536,12.23457,19.45788
0.5365,12.23457,19.45788
0.537,12.23457,19.45788
0.5375,12.23457,19.45788
0.538,12.23457,19.45788
0.5385,12.23457,19.45788
0.539,12.23457,19.45788
0.5395,12.23457,19.45788
0.54,12.23457,19.45788
0.5405,12.23457,19.45788
0.541,12.23457,19.45788
0.5415,12.23457,19.45788
0.542,12.23457,19.45788
0.5425,12.23457,19.45788
0.543,12.23457,19.45788
0.5435,12.23457,19.45788
0.544,12.23457,19.45788
0.5445,12.23457,19.45788
0.545,12.23457,19.45788
0.5455,12.23457,19.45788
0.546,12.23457,19.45788
0.5465,12.23457,19.45788
0.547,12.23457,19.45788
0.5475,12.23457,19.45788
0.548,12.23457,19.45788
0.5485,12.23457,19.45788
0.549,12.23457,19.45788
0.5495,12.23457,19.45788
0.55,12.23457,19.45788
0.5505,12.23457,19.45788
0.551,12.23457,19.45788
0.5515,12.23457,19.45788
0.552,12.23457,19.45788
0.5525,12.23457,19.45788
0.553,12.23457,19.45788
0.5535,12.23457,19.45788
0.554,12.23457,19.45788
0.5545,12.23457,19.45788
0.555,12.23457,19.45788
0.5555,12.23457,19.45788
0.556,12.23457,19.45788
0.5565,12.23457,19.45788
0.557,12.23457,19.45788
0.5575,12.23457,19.45788
0.558,12.23457,19.45788
0.5585,12.23457,19.45788
0.559,12.23457,19.45788
0.5595,12.23457,19.45788
0.56,12.23457,19.45788
0.5605,12.23457,19.45788
0.561,12.23457,19.45788
0.5615,12.23457,19.45788
0.562,12.23457,19.45788
0.5625,12.23457,19.45788
0.563,12.23457,19.45788
0.5635,12.23457,19.45788
0.564,12.23457,19.45788
0.5645,12.23457,19.45788
0.565,12.23457,19.45788
0.5655,12.23457,19.4571
0.566,12.23457,19.45788
0.5665,12.23457,19.45788
0.567,12.23457,19.45788
0.5675,12.23457,19.45788
0.568,12.23457,19.45788
0.5685,12.23457,19.45788
0.569,12.23457,19.45788
0.5695,12.23457,19.45788
0.57,12.23457,19.45788
0.5705,12.23457,19.45788
0.571,12.23457,19.45788
0.5715,12.23457,19.45788
0.572,12.23457,19.45788
0.5725,12.23457,19.45788
0.573,12.23457,19.45788
0.5735,12.23457,19.45788
0.574,12.23457,19.45788
0.5745,12.23457,19.45788
0.575,12.23457,19.45788
0.5755,12.23457,19.45788
0.576,12.23457,19.45788
0.5765,12.23457,19.45788
0.577,12.23457,19.45788
0.5775,12.23457,19.45788
0.578,12.23457,19.45788
0.5785,12.23457,19.45788
0.579,12.23457,19.45788
0.5795,12.23457,19.45788
0.58,12.23457,19.45788
0.5805,12.23457,19.45788
0.581,12.23457,19.45788
0.5815,12.23457,19.45788
0.582,12.23457,19.45788
0.5825,12.23457,19.45788
0.583,12.23457,19.45788
0.5835,12.23457,19.45788
0.584,12.23457,19.45788
0.5845,12.23457,19.45788
0.585,12.23457,19.45788
0.5855,12.23457,19.45788
0.586,12.23457,19.45788
0.5865,12.23457,19.45788
0.587,12.23457,19.45788
0.5875,12.23457,19.45788
0.588,12.23457,19.45788
0.5885,12.23457,19.45788
0.589,12.23457,19.45788
0.5895,12.23457,19.45788
0.59,12.23457,19.45788
0.5905,12.23457,19.45788
0.591,12.23457,19.45788
0.5915,12.23457,19.45788
0.592,12.23457,19.45788
0.5925,12.23457,19.45788
0.593,12.23457,19.45788
0.5935,12.23457,19.45788
0.594,12.23457,19.45788
0.5945,12.23457,19.45788
0.595,12.23457,19.45788
0.5955,12.23457,19.45788
0.596,12.23457,19.45788
0.5965,12.23457,19.45788
0.597,12.23457,19.45788
0.5975,12.23457,19.45788
0.598,12.23457,19.45788
0.5985,12.23457,19.45788
0.599,12.23457,19.45788
0.5995,12.23457,19.45788
0.6,12.23457,19.45788
0.6005,12.23457,19.45788
0.601,12.23457,19.45788
0.6015,12.23457,19.45788
0.602,12.23457,19.45788
0.6025,12.23457,19.45788
0.603,12.23457,19.45788
0.6035,12.23457,19.45788
0.604,12.23457,19.45788
0.6045,12.23457,19.45788
0.605,12.23457,19.45788
0.6055,12.23457,19.45788
0.606,12.23457,19.45788
0.6065,12.23457,19.45788
0.607,12.23457,19.45788
0.6075,12.23457,19.45788
0.608,12.23457,19.45788
0.6085,12.23457,19.45788
0.609,12.23457,19.45788
0.6095,12.23457,19.45788
0.61,12.23457,19.45788
0.6105,12.23457,19.45788
0.611,12.23457,19.45788
0.6115,12.23457,19.45788
0.612,12.23457,19.45788
0.6125,12.23457,19.45788
0.613,12.23457,19.45788
0.6135,12.23457,19.45788
0.614,12.23457,19.45788
0.6145,12.23457,19.45788
0.615,12.23457,19.45788
0.6155,12.23457,19.45788
0.616,12.23457,19.45788
0.6165,12.23457,19.45788
0.617,12.23457,19.45788
0.6175,12.23457,19.45788
0.618,12.23457,19.45788
0.6185,12.23457,19.45788
0.619,12.23457,19.45788
0.6195,12.23457,19.45788
0.62,12.23457,19.45788
0.6205,12.23457,19.45788
0.621,12.23457,19.45788
0.6215,12.23457,19.45788
0.622,12.23457,19.45788
0.6225,12.23457,19.45788
0.623,12.23457,19.45788
0.6235,12.23457,19.45788
0.624,12.23457,19.45788
0.6245,12.23457,19.45788
0.625,12.23457,19.45788
0.6255,12.23457,19.45788
0.626,12.23457,19.45788
0.6265,12.23457,19.45788
0.627,12.23457,19.45788
0.6275,12.23457,19.45788
0.628,12.23457,19.45788
0.6285,12.23457,19.45788
0.629,12.23457,19.45788
0.6295,12.23457,19.45788
0.63,12.23457,19.45788
0.6305,12.23457,19.45788
0.631,12.23457,19.45788
0.6315,12.23457,19.45788
0.632,12.23457,19.45788
0.6325,12.23457,19.45788
0.633,12.23457,19.45788
0.6335,12.23457,19.45788
0.634,12.23457,19.45788
0.6345,12.23457,19.45788
0.635,12.23457,19.45788
0.6355,12.23457,19.45788
0.636,12.23457,19.45788
0.6365,12.23457,19.45788
0.637,12.23457,19.45788
0.6375,12.23457,19.45788
0.638,12.23457,19.4571
0.6385,12.23457,19.4571
0.639,12.23457,19.4571
0.6395,12.23457,19.4571
0.64,12.23457,19.4571
0.6405,12.23457,19.4571
0.641,12.23457,19.4571
0.6415,12.23457,19.4571
0.642,12.23457,19.4571
0.6425,12.23457,19.4571
0.643,12.23457,19.4571
0.6435,12.23457,19.45788
0.644,12.23457,19.45788
0.6445,12.23457,19.45788
0.645,12.23457,19.45788
0.6455,12.23457,19.45788
0.646,12.23457,19.45788
0.6465,12.23457,19.45788
0.647,12.23457,19.45788
0.6475,12.23457,19.45788
0.648,12.23457,19.45788
0.6485,12.23457,19.45788
0.649,12.23457,19.45788
0.6495,12.23457,19.45788
0.65,12.23457,19.45788
0.6505,12.23457,19.45788
0.651,12.23457,19.45788
0.6515,12.23457,19.45788
0.652,12.23457,19.45788
0.6525,12.23457,19.45788
0.653,12.23457,19.45788
0.6535,12.23457,19.45788
0.654,12.23457,19.45788
0.6545,12.23457,19.45788
0.655,12.23457,19.45788
0.6555,12.23457,19.45788
0.656,12.23457,19.45788
0.6565,12.23457,19.45788
0.657,12.23457,19.45788
0.6575,12.23457,19.45788
0.658,12.23457,19.45788
0.6585,12.23457,19.45788
0.659,12.23457,19.45788
0.6595,12.23457,19.45788
0.66,12.23457,19.45788
0.6605,12.23457,19.45788
0.661,12.23457,19.45788
0.6615,12.23457,19.45788
0.662,12.23457,19.45788
0.6625,12.23457,19.45788
0.663,12.23457,19.45788
0.6635,12.23457,19.45788
0.664,12.23457,19.45788
0.6645,12.23457,19.45788
0.665,12.23457,19.45788
0.6655,12.23457,19.45788
0.666,12.23457,19.45788
0.6665,12.23457,19.45788
0.667,12.23457,19.45788
0.6675,12.23457,19.45788
0.668,12.23457,19.45788
0.6685,12.23457,19.45788
0.669,12.23457,19.45788
0.6695,12.23457,19.45788
0.67,12.23457,19.45788
0.6705,12.23457,19.45788
0.671,12.23457,19.45788
0.6715,12.23457,19.45788
0.672,12.23457,19.45788
0.6725,12.23457,19.45788
0.673,12.23457,19.45788
0.6735,12.23457,19.45788
0.674,12.23457,19.45788
0.6745,12.23457,19.45788
0.675,12.23457,19.45788
0.6755,12.23457,19.45788
0.676,12.23457,19.45788
0.6765,12.23457,19.45788
0.677,12.23457,19.45788
0.6775,12.23457,19.45788
0.678,12.23457,19.45788
0.6785,12.23457,19.45788
0.679,12.23457,19.45788
0.6795,12.23457,19.45788
0.68,12.23457,19.45788
0.6805,12.23457,19.45788
0.681,12.23457,19.45788
0.6815,12.23457,19.45788
0.682,12.23457,19.45788
0.6825,12.23457,19.45788
0.683,12.23457,19.45788
0.6835,12.23457,19.45788
0.684,12.23457,19.45788
0.6845,12.23457,19.45788
0.685,12.23457,19.45788
0.6855,12.23457,19.45788
0.686,12.23457,19.45788
0.6865,12.23457,19.45788
0.687,12.23457,19.45788
0.6875,12.23457,19.45788
0.688,12.23457,19.45788
0.6885,12.23457,19.45788
0.689,12.23457,19.45788
0.6895,12.23457,19.45788
0.69,12.23457,19.45788
0.6905,12.23457,19.45788
0.691,12.23457,19.45788
0.6915,12.23457,19.45788
0.692,12.23457,19.45788
0.6925,12.23457,19.45788
0.693,12.23457,19.45788
0.6935,12.23457,19.45788
0.694,12.23457,19.45788
0.6945,12.23457,19.45788
0.695,12.23457,19.45788
0.6955,12.23457,19.45788
0.696,12.23457,19.45788
0.6965,12.23457,19.45788
0.697,12.23457,19.45788
0.6975,12.23457,19.45788
0.698,12.23457,19.45788
0.6985,12.23457,19.45788
0.699,12.23457,19.45788
0.6995,12.23457,19.45788
0.7,12.23457,19.45788
0.7005,12.23457,19.45788
0.701,12.23457,19.45788
0.7015,12.23457,19.45788
0.702,12.23457,19.45788
0.7025,12.23457,19.45788
0.703,12.23457,19.45788
0.7035,12.23457,19.45788
0.704,12.23457,19.45788
0.7045,12.23457,19.45788
0.705,12.23457,19.45788
0.7055,12.23457,19.45788
0.706,12.23457,19.45788
0.7065,12.23457,19.45788
0.707,12.23457,19.45788
0.7075,12.23457,19.45788
0.708,12.23457,19.45788
0.7085,12.23457,19.45788
0.709,12.23457,19.45788
0.7095,12.23457,19.45788
0.71,12.23457,19.45788
0.7105,12.23457,19.45788
0.711,12.23457,19.45788
0.7115,12.23457,19.45788
0.712,12.23457,19.45788
0.7125,12.23457,19.45788
0.713,12.23457,19.45788
0.7135,12.23457,19.45788
0.714,12.23457,19.45788
0.7145,12.23457,19.45788
0.715,12.23457,19.45788
0.7155,12.23457,19.45788
0.716,12.23457,19.45788
0.7165,12.23457,19.45788
0.717,12.23457,19.45788
0.7175,12.23457,19.45788
0.718,12.23457,19.45788
0.7185,12.23457,19.45788
0.719,12.23457,19.45788
0.7195,12.23457,19.45788
0.72,12.23457,19.45788
0.7205,12.23457,19.45788
0.721,12.23457,19.45788
0.7215,12.23457,19.45788
0.722,12.23457,19.45788
0.7225,12.23457,19.45788
0.723,12.23457,19.45788
0.7235,12.23457,19.45788
0.724,12.23457,19.45788
0.7245,12.23457,19.45788
0.725,12.23457,19.45788
0.7255,12.23457,19.45788
0.726,12.23457,19.45788
0.7265,12.23457,19.45788
0.727,12.23457,19.45788
0.7275,12.23457,19.45788
0.728,12.23457,19.45788
0.7285,12.23457,19.45788
0.729,12.23457,19.45788
0.7295,12.23457,19.45788
0.73,12.23457,19.45788
0.7305,12.23457,19.45788
0.731,12.23457,19.45788
0.7315,12.23457,19.45788
0.732,12.23457,19.45788
0.7325,12.23457,19.45788
0.733,12.23457,19.45788
0.7335,12.23457,19.45788
0.734,12.23457,19.45788
0.7345,12.23457,19.45788
0.735,12.23457,19.45788
0.7355,12.23457,19.45788
0.736,12.23457,19.45788
0.7365,12.23457,19.4571
0.737,12.23457,19.4571
0.7375,12.23457,19.45788
0.738,12.23457,19.45788
0.7385,12.23457,19.45788
0.739,12.23457,19.45788
0.7395,12.23457,19.45788
0.74,12.23457,19.45788
0.7405,12.23457,19.45788
0.741,12.23457,19.45788
0.7415,12.23457,19.45788
0.742,12.23457,19.45788
0.7425,12.23457,19.45788
0.743,12.23457,19.45788
0.7435,12.23457,19.45788
0.744,12.23457,19.45788
0.7445,12.23457,19.45788
0.745,12.23457,19.45788
0.7455,12.23457,19.45788
0.746,12.23457,19.45788
0.7465,12.23457,19.45788
0.747,12.23457,19.45788
0.7475,12.23457,19.45788
0.748,12.23457,19.45788
0.7485,12.23457,19.45788
0.749,12.23457,19.45788
0.7495,12.23457,19.45788
0.75,12.23457,19.45788
0.7505,12.23457,19.45788
0.751,12.23457,19.45788
0.7515,12.23457,19.45788
0.752,12.23457,19.45788
0.7525,12.23457,19.45788
0.753,12.23457,19.45788
0.7535,12.23457,19.45788
0.754,12.23457,19.45788
0.7545,12.23457,19.45788
0.755,12.23457,19.45788
0.7555,12.23457,19.45788
0.756,12.23457,19.45788
0.7565,12.23457,19.45788
0.757,12.23457,19.45788
0.7575,12.23457,19.45788
0.758,12.23457,19.45788
0.7585,12.23457,19.45788
0.759,12.23457,19.45788
0.7595,12.23457,19.45788
0.76,12.23457,19.45788
0.7605,12.23457,19.45788
0.761,12.23457,19.45788
0.7615,12.23457,19.45788
0.762,12.23457,19.45788
0.7625,12.23457,19.45788
0.763,12.23457,19.45788
0.7635,12.23457,19.45788
0.764,12.23457,19.45788
0.7645,12.23457,19.45788
0.765,12.23457,19.45788
0.7655,12.23457,19.45788
0.766,12.23457,19.45788
0.7665,12.23457,19.45788
0.767,12.23457,19.45788
0.7675,12.23457,19.45788
0.768,12.23457,19.45788
0.7685,12.23457,19.45788
0.769,12.23457,19.45788
0.7695,12.23457,19.45788
0.77,12.23457,19.45788
0.7705,12.23457,19.45788
0.771,12.23457,19.45788
0.7715,12.23457,19.45788
0.772,12.23457,19.45788
0.7725,12.23457,19.45788
0.773,12.23457,19.45788
0.7735,12.23457,19.45788
0.774,12.23457,19.45788
0.7745,12.23457,19.45788
0.775,12.23457,19.45788
0.7755,12.23457,19.45788
0.776,12.23457,19.45788
0.7765,12.23457,19.45788
0.777,12.23457,19.45788
0.7775,12.23457,19.45788
0.778,12.23457,19.45788
0.7785,12.23457,19.45788
0.779,12.23457,19.45788
0.7795,12.23457,19.45788
0.78,12.23457,19.45788
0.7805,12.23457,19.45788
0.781,12.23457,19.45788
0.7815,12.23457,19.45788
0.782,12.23457,19.45788
0.7825,12.23457,19.45788
0.783,12.23457,19.45788
0.7835,12.23457,19.45788
0.784,12.23457,19.45788
0.7845,12.23457,19.45788
0.785,12.23457,19.45788
0.7855,12.23457,19.45788
0.786,12.23457,19.45788
0.7865,12.23457,19.45788
0.787,12.23457,19.45788
0.7875,12.23457,19.45788
0.788,12.23457,19.45788
0.7885,12.23457,19.45788
0.789,12.23457,19.45788
0.7895,12.23457,19.45788
0.79,12.23457,19.45788
0.7905,12.23457,19.45788
0.791,12.23457,19.45788
0.7915,12.23457,19.45788
0.792,12.23457,19.45788
0.7925,12.23457,19.45788
0.793,12.23457,19.45788
0.7935,12.23457,19.45788
0.794,12.23457,19.45788
0.7945,12.23457,19.45788
0.795,12.23457,19.45788
0.7955,12.23457,19.45788
0.796,12.23457,19.45788
0.7965,12.23457,19.45788
0.797,12.23457,19.45788
0.7975,12.23457,19.45788
0.798,12.23457,19.45788
0.7985,12.23457,19.45788
0.799,12.23457,19.45788
0.7995,12.23457,19.45788
0.8,12.23457,19.45788
0.8005,12.23457,19.45788
0.801,12.23457,19.45788
0.8015,12.23457,19.45788
0.802,12.23457,19.45788
0.8025,12.23457,19.45788
0.803,12.23457,19.45788
0.8035,12.23457,19.45788
0.804,12.23457,19.45788
0.8045,12.23457,19.45788
0.805,12.23457,19.45788
0.8055,12.23457,19.45788
0.806,12.23457,19.45788
0.8065,12.23457,19.45788
0.807,12.23457,19.45788
0.8075,12.23457,19.45788
0.808,12.23457,19.45788
0.8085,12.23457,19.45788
0.809,12.23457,19.45788
0.8095,12.23457,19.45788
0.81,12.23457,19.45788
0.8105,12.23457,19.45788
0.811,12.23457,19.45788
0.8115,12.23457,19.45788
0.812,12.23457,19.45788
0.8125,12.23457,19.45788
0.813,12.23457,19.45788
0.8135,12.23457,19.45788
0.814,12.23457,19.45788
0.8145,12.23457,19.45788
0.815,12.23457,19.45788
0.8155,12.23457,19.45788
0.816,12.23457,19.45788
0.8165,12.23457,19.45788
0.817,12.23457,19.45788
0.8175,12.23457,19.45788
0.818,12.23457,19.45788
0.8185,12.23457,19.45788
0.819,12.23457,19.45788
0.8195,12.23457,19.45788
0.82,12.23457,19.45788
0.8205,12.23457,19.45788
0.821,12.23457,19.45788
0.8215,12.23457,19.45788
0.822,12.23457,19.45788
0.8225,12.23457,19.45788
0.823,12.23457,19.45788
0.8235,12.23457,19.45788
0.824,12.23457,19.45788
0.8245,12.23457,19.45788
0.825,12.23457,19.45788
0.8255,12.23457,19.45788
0.826,12.23457,19.45788
0.8265,12.23457,19.45788
0.827,12.23457,19.45788
0.8275,12.23457,19.45788
0.828,12.23457,19.45788
0.8285,12.23457,19.45788
0.829,12.23457,19.45788
0.8295,12.23457,19.45788
0.83,12.23457,19.45788
0.8305,12.23457,19.45788
0.831,12.23457,19.45788
0.8315,12.23457,19.45788
0.832,12.23457,19.45788
0.8325,12.23457,19.45788
0.833,12.23457,19.45788
0.8335,12.23457,19.45788
0.834,12.23457,19.45788
0.8345,12.23457,19.45788
0.835,12.23457,19.45788
0.8355,12.23457,19.45788
0.836,12.23457,19.45788
0.8365,12.23457,19.45788
0.837,12.23457,19.45788
0.8375,12.23457,19.45788
0.838,12.23457,19.45788
0.8385,12.23457,19.45788
0.839,12.23457,19.45788
0.8395,12.23457,19.45788
0.84,12.23457,19.45788
0.8405,12.23457,19.45788
0.841,12.23457,19.45788
0.8415,12.23457,19.45788
0.842,12.23457,19.45788
0.8425,12.23457,19.45788
0.843,12.23457,19.45788
0.8435,12.23457,19.45788
0.844,12.23457,19.45788
0.8445,12.23457,19.45788
0.845,12.23457,19.45788
0.8455,12.23457,19.45788
0.846,12.23457,19.45788
0.8465,12.23457,19.45788
0.847,12.23457,19.45788
0.8475,12.23457,19.45788
0.848,12.23457,19.45788
0.8485,12.23457,19.45788
0.849,12.23457,19.45788
0.8495,12.23457,19.45788
0.85,12.23457,19.45788
0.8505,12.23457,19.45788
0.851,12.23457,19.45788
0.8515,12.23457,19.45788
0.852,12.23457,19.45788
0.8525,12.23457,19.45788
0.853,12.23457,19.45788
0.8535,12.23457,19.45788
0.854,12.23457,19.45788
0.8545,12.23457,19.45788
0.855,12.23457,19.45788
0.8555,12.23457,19.45788
0.856,12.23457,19.45788
0.8565,12.23457,19.45788
0.857,12.23457,19.45788
0.8575,12.23457,19.45788
0.858,12.23457,19.45788
0.8585,12.23457,19.45788
0.859,12.23457,19.45788
0.8595,12.23457,19.45788
0.86,12.23457,19.45788
0.8605,12.23457,19.45788
0.861,12.23457,19.45788
0.8615,12.23457,19.45788
0.862,12.23457,19.45788
0.8625,12.23457,19.45788
0.863,12.23457,19.45788
0.8635,12.23457,19.45788
0.864,12.23457,19.45788
0.8645,12.23457,19.45788
0.865,12.23457,19.45788
0.8655,12.23457,19.45788
0.866,12.23457,19.45788
0.8665,12.23457,19.45788
0.867,12.23457,19.45788
0.8675,12.23457,19.45788
0.868,12.23457,19.45788
0.8685,12.23457,19.45788
0.869,12.23457,19.45788
0.8695,12.23457,19.45788
0.87,12.23457,19.45788
0.8705,12.23457,19.45788
0.871,12.23457,19.45788
0.8715,12.23457,19.45788
0.872,12.23457,19.45788
0.8725,12.23457,19.45788
0.873,12.23457,19.45788
0.8735,12.23457,19.45788
0.874,12.23457,19.45788
0.8745,12.23457,19.45788
0.875,12.23457,19.45788
0.8755,12.23457,19.45788
0.876,12.23457,19.45788
0.8765,12.23457,19.45788
0.877,12.23457,19.45788
0.8775,12.23457,19.45788
0.878,12.23457,19.45788
0.8785,12.23457,19.45788
0.879,12.23457,19.45788
0.8795,12.23457,19.45788
0.88,12.23457,19.45788
0.8805,12.23457,19.45788
0.881,12.23457,19.45788
0.8815,12.23457,19.45788
0.882,12.23457,19.45788
0.8825,12.23457,19.45788
0.883,12.23457,19.45788
0.8835,12.23457,19.45788
0.884,12.23457,19.45788
0.8845,12.23457,19.45788
0.885,12.23457,19.45788
0.8855,12.23457,19.45788
0.886,12.23457,19.45788
0.8865,12.23457,19.45788
0.887,12.23457,19.45788
0.8875,12.23457,19.45788
0.888,12.23457,19.45788
0.8885,12.23457,19.45788
0.889,12.23457,19.45788
0.8895,12.23457,19.45788
0.89,12.23457,19.45788
0.8905,12.23457,19.45788
0.891,12.23457,19.45788
0.8915,12.23457,19.45788
0.892,12.23457,19.45788
0.8925,12.23457,19.45788
0.893,12.23457,19.45788
0.8935,12.23457,19.45788
0.894,12.23457,19.45788
0.8945,12.23457,19.45788
0.895,12.23457,19.45788
0.8955,12.23457,19.45788
0.896,12.23457,19.45788
0.8965,12.23457,19.45788
0.897,12.23457,19.45788
0.8975,12.23457,19.45788
0.898,12.23457,19.45788
0.8985,12.23457,19.45788
0.899,12.23457,19.45788
0.8995,12.23457,19.45788
0.9,12.23457,19.45788
0.9005,12.23457,19.45788
0.901,12.23457,19.45788
0.9015,12.23457,19.45788
0.902,12.23457,19.45788
0.9025,12.23457,19.45788
0.903,12.23457,19.45788
0.9035,12.23457,19.45788
0.904,12.23457,19.45788
0.9045,12.23457,19.45788
0.905,12.23457,19.45788
0.9055,12.23457,19.45788
0.906,12.23457,19.45788
0.9065,12.23457,19.45788
0.907,12.23457,19.45788
0.9075,12.23457,19.45788
0.908,12.23457,19.45788
0.9085,12.23457,19.45788
0.909,12.23457,19.45788
0.9095,12.23457,19.45788
0.91,12.23457,19.45788
0.9105,12.23457,19.45788
0.911,12.23457,19.45788
0.9115,12.23457,19.45788
0.912,12.23457,19.45788
0.9125,12.23457,19.45788
0.913,12.23457,19.45788
0.9135,12.23457,19.45788
0.914,12.23457,19.45788
0.9145,12.23457,19.45788
0.915,12.23457,19.45788
0.9155,12.23457,19.45788
0.916,12.23457,19.45788
0.9165,12.23457,19.45788
0.917,12.23457,19.45788
0.9175,12.23457,19.45788
0.918,12.23457,19.45788
0.9185,12.23457,19.45788
0.919,12.23457,19.45788
0.9195,12.23457,19.45788
0.92,12.23457,19.45788
